"","CH-EA_LA-56/59","CH-EA_LA-57","CH-EA_LA-58","CH-EA_LA-60","CH-EA_LA-5","CH-EA_LA-61","CH-EA_LA-62","CH-EA_LA-6","CH-EA_LA-63","CH-EA_LA-64","CH-EA_LA-65","CH-EA_LA-66","CH-EA_LA-67","CH-EA_LA-68","CH-EA_LA-69","CH-EA_LA-70/71","CH-EA_LA-72","CH-EA_LA-73","CH-EA_LA-7","CH-EA_LA-74","CH-EA_LA-75","CH-EA_LA-76","CH-EA_LA-8","CH-EA_LA-77","CH-EA_LA-78","CH-EA_LA-79","CH-EA_LA-80","CH-EA_LA-81","CH-EA_LA-9","CH-EA_LA-82","CH-EA_LA-83","CH-EA_LA-84/85","CH-EA_LA-86","CH-EA_LA-10","CH-EA_LA-87","CH-EA_LA-88","CH-EA_LA-11","CH-EA_LA-89/90","CH-EA_LA-91","CH-EA_LA-92","CH-EA_LA-93","CH-EA_LA-94","CH-EA_LA-95","CH-EA_LA-96","CH-EA_LA-1","CH-EA_LA-12/13","CH-EA_LA-97","CH-EA_LA-98","CH-EA_LA-99","CH-EA_LA-14","CH-EA_LA-100","CH-EA_LA-101","CH-EA_LA-102","CH-EA_LA-103","CH-EA_LA-15","CH-EA_LA-104","CH-EA_LA-105","CH-EA_LA-106","CH-EA_LA-16","CH-EA_LA-107","CH-EA_LA-108","CH-EA_LA-109","CH-EA_LA-17","CH-EA_LA-110","CH-EA_LA-111","CH-EA_LA-112","CH-EA_LA-18","CH-EA_LA-113","CH-EA_LA-19","CH-EA_LA-2","CH-EA_LA-20","CH-EA_LA-21","CH-EA_LA-22","CH-EA_LA-23","CH-EA_LA-24","CH-EA_LA-40","CH-EA_LA-25","CH-EA_LA-26","CH-EA_LA-27","CH-EA_LA-28","CH-EA_LA-29","CH-EA_LA-30","CH-EA_LA-3","CH-EA_LA-31","CH-EA_LA-32","CH-EA_LA-33","CH-EA_LA-34","CH-EA_LA-35","CH-EA_LA-36","CH-EA_LA-37","CH-EA_LA-38","CH-EA_LA-39","CH-EA_LA-4","CH-EA_LA-41/46","CH-EA_LA-42","CH-EA_LA-43","CH-EA_LA-44","CH-EA_LA-45","CH-EA_LA-47","CH-EA_LA-48","CH-EA_LA-49","CH-EA_LA-50","CH-EA_LA-51","CH-EA_LA-52","CH-EA_LA-53","CH-EA_LA-54","CH-EA_LA-55","IX-EA_LA-6","IX-EA_LA-7","IX-EA_LA-1","IX-EA_LA-8","IX-EA_LA-9","IX-EA_LA-10","IX-EA_LA-2","IX-EA_LA-11","IX-EA_LA-12","IX-EA_LA-13","IX-EA_LA-15","IX-EA_LA-16","IX-EA_LA-17","IX-EA_LA-18","IX-EA_LA-19","IX-EA_LA-3","IX-EA_LA-4","IX-EA_LA-5","IX-EA_LA-20/21/9/10XO-EA_LA-20/21/9/10","TX-EA_LA-2","TX-EA_LA-3","TX-EA_LA-4","TX-EA_LA-5","TX-EA_LA-6","TX-EA_LA-7","TX-EA_LA-1","IX-EA_LA-14","XO-EA_LA-1","XO-EA_LA-6","XO-EA_LA-2","XO-EA_LA-7","XO-EA_LA-3","XO-EA_LA-4","XO-EA_LA-8","XO-EA_LA-5","XO-EA_LA-11"
"IX-EA_LA-17",25932.4305593106,27664.4985210813,26310.1746969914,25596.7470335307,21670.5425124578,25844.3637567241,26777.408175827,20986.4818075128,22658.2798803395,21870.6022846021,22872.9076737321,21959.0161195978,22300.6443679094,23250.4502711558,24029.5793473836,24723.5010565599,24130.9882327076,23385.2255763464,20077.3459584515,23623.7520502294,22337.0444726053,20291.6252901609,22182.9192995479,20453.3422016467,22178.9214355747,21634.2909193899,21691.9046030503,21083.1532582131,22318.2130017193,21142.1511010818,21231.9561815025,20294.9449254632,20657.7904757487,22920.3258616908,15867.0389339509,13887.0145901113,22223.4416131919,14856.8373918687,13453.491680921,13189.6753397808,12889.172571214,12843.0091883253,11190.3925557926,12158.7012634074,17889.9144719931,21978.3648901087,13137.18429055,12414.2737611828,11021.7464305264,25505.555869017,7596.98114143384,8685.42570689447,9475.44011536302,12474.4348681983,25948.937761259,11599.2510960515,10145.4382294477,10190.0720232282,26020.7420091745,10329.5035727317,11102.3664014922,12699.1935361412,26001.5338257874,9901.73355846807,9155.95568320397,10777.1177218087,23787.7667478911,14250.3837509575,24922.2505365089,15820.2085663836,28588.5034665417,29616.167484045,31513.8585465654,30218.311058751,28420.925473826,29711.8903392768,32969.7680665749,34078.2309224351,33504.8511651661,35939.7732746703,37423.8931286035,36926.3444812084,16409.1797541297,37074.15406313,37533.5983586612,38506.9785041921,39110.9121355089,35907.160563828,34683.0310684764,30325.3258646583,32299.1868990618,30996.6348446105,17899.42188892,30012.9966049383,29889.2056619651,29289.3071269168,29165.0279909775,29059.1419868327,28624.8161714711,28437.3813134996,28649.270863619,27274.5674205513,26830.0707854629,25276.3242661317,26231.4957361096,26075.276580414,25160.5449744275,12943.8901587006,9225.270582416,16770.0855564593,9462.65617651448,7309.83760013467,10839.4894431943,18689.4971565877,6476.10239422068,6485.70471222803,4928.73245774081,929.603791547695,1123.58647964844,0,3529.87805713674,3416.27155332216,17998.5919949907,17237.8864499453,17314.1173909519,13138.4194637307,14417.2223185329,6678.9697545576,5368.22308696513,5300.86127895186,8790.19364937219,11871.1520726794,15912.569164714,4394.7889277057,7905.65782084343,9855.80998058946,8462.30927589722,13149.6040775983,9025.93022039712,9619.76484874252,11517.3609606205,9515.81973759419,15047.0892537063
"IX-EA_LA-18",22440.2539425853,24246.8950795376,22848.6092270179,22123.9869743378,18599.6483462665,22423.3528513914,23392.4424567015,17863.0332596923,19326.358312244,18495.4931282713,19461.9633877392,18527.1046749786,18832.451202914,19780.4670075563,20590.6938148931,21237.4235578619,20663.0081732823,19886.1809972332,16854.0359076248,20232.492680335,18839.3283943033,16844.4771602233,18968.5432973787,16987.731781373,18664.2757422626,18107.8632364345,18169.8218475405,17562.2066288701,19059.931432035,17625.5100396201,17720.3111148579,16798.8579590286,17148.146748193,19584.7920844606,12366.0159176016,10364.768349596,18863.3992374175,11389.5174532206,10050.8399160362,9696.12798429002,9386.63416262757,9319.85851624557,7669.18662669675,8762.72387257345,15233.7885457213,18519.0040643569,10025.1715320178,9185.353260405,7721.73944803646,22059.5372548291,5123.68929145261,6357.76608927079,6734.35541165836,9572.36072686228,22448.4769620941,8876.83783033063,7514.18288271278,7620.66730623996,22511.7017223945,7842.5829234354,8576.20322508272,10028.7886241595,22483.3800563369,7721.65339289704,7228.14382756479,8790.56934878836,20258.0988733364,12042.1879762306,21392.890211893,12986.4536357358,25085.6527972658,26114.3136530903,28027.9496338796,26696.3835868339,24892.8633437709,26182.0557569388,29440.2434320896,30551.8409842644,29975.7623382226,32411.6206046962,33898.5442302721,33401.4158782313,13390.2855690071,33547.5000213549,34006.2945094527,34977.6480634747,35587.4975547871,32414.7776634585,31283.817108936,26889.1992131087,28792.9002543643,27467.4620375744,14765.0913622538,26494.689763851,26421.054899535,25828.6761250092,25692.5248685606,25551.8970874459,25107.1266498767,24955.0222742365,25189.0647472982,23749.5719147399,23300.5512746663,21747.0474784708,22706.7466756193,22559.674764252,21638.3881373965,11494.4435675766,7148.88774652248,14878.7737006098,8317.54788656995,5073.89489189001,8398.94290316706,16822.6791211256,3712.86288723773,3972.25478742339,2725.36177302174,3858.43267471283,4534.7913408314,3529.87805713674,0,1370.61418452522,15809.4701683343,14990.8102726647,14917.0334977116,15380.6418246429,13311.5156658817,6941.28306992492,6808.04105430471,7625.68497616341,10161.9477415715,12709.0508573806,14714.94257086,4320.03262375112,7171.20608850563,9834.63245126189,7655.83463831786,11480.2210016336,8252.5835248764,8688.20066215269,13025.1177583267,8817.88925157038,17372.6587641055
"IX-EA_LA-19",22647.9238031444,24297.6575970907,22982.0077476669,22282.7862054606,19641.5708959332,22481.0692172828,23393.0041788082,18877.7247108953,19256.9286732643,18485.0532656233,19505.5032102416,18607.5402519982,18984.9362340652,19935.6883160184,20681.5728161707,21429.9652870627,20812.6194312354,20117.6443889655,17807.008546496,20244.4738542488,19068.3811628526,16955.8895143686,19920.665847444,17137.3834344943,18954.9994056229,18469.8938068841,18499.7851755947,17886.7969093489,19978.7891521659,17927.5470356677,18000.2588592557,17026.8512699925,17723.1492148537,20433.993704114,12990.5197339717,10917.6497616099,19689.5580043725,11557.9198448349,10098.5249162112,9942.60434291369,9664.69676319809,9694.55828629242,8047.38028354129,8804.7618691193,16450.2416921238,19211.1077951089,9722.70340176402,9002.11590057169,7627.75004819732,22765.2305628275,4321.68831503021,5498.23688304778,6125.33448964358,9094.05624091587,23039.262968521,8270.1669460823,6840.01213922581,6909.95800493746,23075.3438944015,7086.7269957112,7848.74702561099,9395.39719905144,23010.7748055052,6811.0522318269,6205.98635307493,7811.501376786,20693.2210007618,11180.06025165,21834.4065703516,14155.934158772,25664.6989410966,26694.744127482,28647.0104442501,27197.7964729527,25349.2174961539,26585.7241450729,29866.6233923737,31018.3262175894,30353.0513353856,32858.5622801249,34370.4123564654,33876.7767784479,14480.2543243118,34009.0006843449,34461.2947249865,35404.0630781336,35906.0368416309,32614.9954981484,31302.2725737218,26970.2608258517,29038.460930848,27848.8259473384,15785.7841242713,26791.5061147727,26565.7060951637,25957.6685404266,25847.4719329894,25803.6894286541,25402.3875489263,25134.1123664953,25317.6462571812,24089.7268492214,23695.2027608552,22138.3051303246,23046.5038847925,22848.3135065012,21962.3715499394,12865.0226838337,8504.50302708115,16227.0639168047,9675.91342003635,6430.74242499818,9701.26838926678,18170.1982124972,5017.9524950277,5314.49322457936,4094.91075788303,4038.56521338237,4532.20167413915,3416.27155332216,1370.61418452522,0,17121.8472300828,16296.3489880135,16196.2143209421,14193.9053876303,14677.7037336251,8101.0651881774,7683.44765116186,8234.49565581145,11118.9505810487,13820.0052548169,16084.3430520204,5456.42000281465,5853.8325247384,8472.7810864107,6354.21312819386,10413.7169709916,6952.51293092537,7417.97287729301,11717.7060332338,7512.32116665754,16196.9524761139
"IX-EA_LA-3",21442.7723505552,24522.1121855165,22562.8420281594,21755.8652852006,7768.32203434397,23068.0612588035,24405.8356123955,7899.22273541907,22155.84371461,21014.4992245982,21119.4940704155,20130.4066813089,19586.3470299211,20172.5842783196,21401.7727959549,20758.568607379,20827.6816492445,19422.2501664935,8551.4098553285,21970.4026291836,18782.4976296498,18793.7501976735,9506.01276815122,18498.39378526,18008.8208426069,16897.8059723379,17287.9733210194,17004.4950694574,10092.3072982829,17282.9389018142,17572.9059240875,17602.0886254117,13927.6097253717,11458.6539258517,11931.4003837828,12504.6374461808,11407.2088893746,15809.8942602579,16301.4057952527,14830.0330513171,14565.3461864229,13875.2946379818,13878.9425280182,16006.6188525118,3066.29942203053,13108.4045502934,18592.1983693546,17503.5568214847,16545.185171347,15064.8453830462,18554.0801459487,19484.2005857476,18649.0007934613,19434.5908937592,16858.3375820671,19777.45798598,19352.6182347903,19586.3495542778,17251.1511610109,19935.8345391752,20243.7884889582,20616.2787750264,17691.0814909993,20604.2564173195,20777.460454282,21720.8379315991,17343.5512941028,23460.6769202793,18005.6556895791,4788.05949314247,18931.2913924233,19707.9228155341,20743.6336096341,21167.6512592062,20329.6614216456,21967.3526701684,24325.9465821143,24766.661772152,25369.4491446196,26598.1013133538,27590.3767494716,27111.7014528103,5965.50606153146,27409.0160871592,27890.8689846661,29095.1740330766,30929.7107283921,29545.0006366243,30655.0390638359,26279.0824241559,25952.2132930373,23258.2652126704,6990.70856931536,23490.7328542434,25188.0272011406,24893.8160798495,24494.1741276105,23276.6564094968,22426.5977819971,23646.0441624517,24395.795370975,20876.2551278391,19900.1014844398,18845.7494111704,20123.5091105494,20611.2720899274,19557.5497113881,5878.51044108041,8793.14534090979,2006.62286931374,9067.30531101691,10813.6907755753,7422.58770693123,2111.68541323027,12104.7142887833,11849.6793008043,13285.7651794585,17504.9759430016,18274.4756902939,17998.5919949907,15809.4701683343,17121.8472300828,0,865.310658559716,1501.87589950142,31039.8519809118,6141.80375848025,12833.9579411565,15167.2057698821,17020.1213260045,14897.0308852,13470.8667115957,5405.23570154073,13881.956115245,22223.194220814,25137.1113689262,22564.2089399366,24376.283997715,23096.8242923302,23293.6559508181,28833.6561905582,23652.6168406409,32992.0877977172
"IX-EA_LA-4",20944.759098639,23996.1342699473,22043.2839436449,21230.9978068539,7665.01813234728,22511.044425655,23845.5515973029,7693.30979321754,21500.096097394,20358.0653220226,20497.8534534008,19498.7913506509,18982.678910215,19592.7410941154,20818.9924174696,20226.6195543658,20266.6130395924,18871.1436002259,8199.41967878582,21355.1266865733,18202.8325767261,18130.4532811397,9324.60088495577,17847.7503549169,17444.4784231929,16340.2572975773,16721.7388327803,16417.579571089,9884.07224604707,16691.1919490182,16977.4196972489,16965.7751235276,13408.7630071907,11221.2208811486,11208.9295986491,11709.93670418,11108.6436763649,15022.49157306,15481.02666277,14011.3046119635,13741.6809712822,13052.4631301433,13029.4693435414,15166.8653497241,2669.8820452867,12706.7239226186,17754.7554745477,16661.9346852732,15691.3851990837,14831.8138840912,17690.8412808495,18619.1546539871,17784.2997103429,18585.5857766066,16558.8694635506,18920.023742367,18488.9515796923,18722.5358735653,16936.4600018019,19071.9946766628,19382.3331891439,19764.2326286878,17353.2630474238,19739.0623772729,19912.5606944382,20855.9900336829,16885.0945995177,22607.8309174663,17586.4103589618,4045.43675455938,18705.7210904074,19511.1627346065,20623.8253414105,20929.1621821855,20017.7226406803,21654.3036804483,24094.1882215347,24582.7660001882,25115.135069825,26431.3297216876,27464.0136882018,26980.6328558868,5303.57190095978,27269.9416016714,27753.6855601487,28950.7059883702,30718.9720410014,29220.3844397091,30219.0301135777,25810.8118038378,25598.6348012394,22959.1840558331,6470.72213090051,23123.0313988077,24741.4988833612,24429.519289278,24039.4069897965,22866.1952725786,22029.0721941372,23188.5089402793,23919.7527059974,20470.5953358112,19511.4183857002,18412.3809484661,19691.4072408661,20151.432955159,19089.922235108,5406.37610175345,8017.58679019453,2005.60511704059,8442.58806839346,10018.3066168847,6595.135185693,2781.21866389542,11281.8188953158,11038.8756933434,12490.4249923611,16763.9056236062,17540.3950060265,17237.8864499453,14990.8102726647,16296.3489880135,865.310658559716,0,907.18651726829,30250.9843650194,5957.3652419868,12224.2930676031,14553.5447606749,16418.7639449192,14442.5778755646,13186.4979283895,5427.49276256164,13167.9999756607,21367.9278382788,24283.8756028953,21706.4659227568,23513.2286681832,22237.7485569814,22432.0163983159,28011.813923008,22792.9427823606,32208.7352845778
"IX-EA_LA-5",20047.6256929499,23105.6267996931,21150.9967674924,20339.9639421487,6833.47123771209,21629.6113837721,22965.3450174824,6821.85406882872,20666.1627970179,19524.4920543851,19643.7450090773,18650.0068380115,18119.4628751676,18719.3223036159,19946.8941379121,19337.3531745526,19386.3224452833,17987.3730780572,7295.45324354987,20497.8228315146,17329.1565788537,17301.3081426612,8457.75631871728,17010.1802798748,16564.9504594152,15458.2069325026,15842.7662944794,15546.5660155357,9007.87041694188,15822.2762121229,16110.1867769576,16119.3643898421,12515.0625999709,10335.619510076,10429.6551815288,11030.9155595847,10210.4069308214,14328.8729478527,14854.9173257175,13382.0124244677,13125.1539494441,12434.2948980064,12502.4293894615,14598.1208038837,1771.64019960621,11799.5395782681,17176.3210644477,16098.8288350363,15183.4541424011,13945.0457669042,17374.9438800564,18263.4809990057,17376.5069218657,18051.3311431502,15658.781609603,18431.6744639831,18060.3866066702,18296.1001747,16034.2720802105,18645.6856067994,18926.1783263399,19243.888357929,16448.5892778695,19347.2131825754,19560.8534059331,20449.5642691388,15981.4589373018,22090.1645156109,16679.7669450068,3293.92731712806,17819.3166055796,18631.8725266534,19768.5571806439,20039.2651889513,19115.4729807989,20751.7610209678,23205.1937576529,23705.7144863549,24221.3249870625,25558.8574400715,26604.3251524855,26119.4432055463,4469.54904538785,26406.006229922,26890.2739880593,28084.6769817935,29833.9668104569,28316.1797597319,29313.8221337055,24909.0103085901,24692.4061653912,22058.2798649717,5574.07443067962,22216.2331597055,23837.0737690883,23527.1137939807,23135.8208791637,21959.3516589266,21121.9262054033,22285.2004373799,23018.9903631899,19563.5740369516,18604.2417705609,17506.5663020757,18785.5675537925,19248.2186417881,18187.6155891908,5971.64685530027,8097.69551216853,2895.6493401715,8793.65641101146,10032.8524076355,6534.99807238615,3589.90209089983,11205.2458206145,11003.2180535266,12494.0230665712,16883.0913940305,17672.1193383203,17314.1173909519,14917.0334977116,16196.2143209421,1501.87589950142,907.18651726829,0,30245.2071045448,6727.88421152202,12575.1342628676,14891.1129215309,16768.5840919858,14968.0830022922,13861.2870314659,6288.68103788173,13349.7429828899,21121.8934486418,24048.535120926,21442.111486006,23072.5105085293,21962.0602192807,22131.4931842781,27910.8888654857,22511.5586598355,32215.8138533417
"IX-EA_LA-20/21/9/10XO-EA_LA-20/21/9/10",33808.4226576051,34476.2605436422,33723.1221244499,33207.8750427707,33758.6582956034,32829.8682626873,33333.9798897676,32961.579958968,29151.6663753358,28800.4160540083,30020.0232259784,29402.4557308127,30117.3612192399,31007.5486325013,31355.1236047501,32588.241182644,31790.3465144498,31557.6864486298,31798.9094746037,30514.901074005,30569.2566000838,28064.9021913118,33895.3257383111,28414.8730428689,30750.2590443625,30607.7222130467,30498.2534880816,29901.2476103119,33886.8909332405,29841.505663945,29811.5930177516,28678.808759434,30711.9117404006,34177.5031859764,26332.553680484,24185.2596298718,33385.0359775336,23533.655604603,21840.9644183625,22408.7358970166,22267.2560117892,22580.3386342415,21133.0441734986,20772.6482726248,30614.4144730278,32535.1975048615,20044.9301532077,20061.8018820203,19396.4585091924,36053.6085546004,15026.1655040947,15033.3006484491,16462.2916673628,18728.8584734647,35912.1721755572,17543.3105819061,16469.4501842532,16307.3751409292,35842.5110578154,16130.0446446743,16630.0217620588,18015.5410758032,35635.6205152797,15079.0729948583,14176.750776468,14864.495631438,33025.1034785338,17298.7159321515,34144.4714882343,28347.6554937409,38423.9241583403,39435.1065429762,41503.1553937213,39588.9857672395,37594.7770669562,38545.497915564,41834.2734207255,43149.8128401854,42061.1830783711,44850.7007679644,46452.2557057897,45986.1350892225,28654.2734911925,46047.3349143661,46457.5162537777,47234.6246992392,47143.0884997886,43269.653062069,40871.7732338574,37165.6787783204,40090.2404998751,39657.1762705346,29891.55115595,38210.346818448,37159.8293072947,36494.1836821745,36539.0040083351,37029.4262552374,36872.7359784817,35999.6823376259,35888.1235693297,35841.505609968,35720.9304757521,34215.108269629,34843.7902781493,34407.9623944647,33738.0216147196,26077.861587136,22249.0236719534,29891.148138108,22585.6526328001,20233.1417712847,23710.3498851231,31817.8245565314,19064.8050961023,19242.3858715088,17761.844197296,13783.5345689289,13121.4057485582,13138.4194637307,15380.6418246429,14193.9053876303,31039.8519809118,30250.9843650194,30245.2071045448,0,27477.3210001997,19466.7351216822,17528.1360977619,16328.8903347496,20234.0274599856,23557.9195776865,28984.7328798228,17495.1207644469,11271.9248239926,9201.23313179101,11379.9385523443,14883.1255600271,11273.0096723893,11695.013787544,3816.62653615197,11073.3363507045,2013.57502351473
"TX-EA_LA-2",25657.8905425545,28528.3925058295,26635.3906734675,25808.6782603767,13549.8646083854,26896.756414338,28192.5358507684,13467.9606527311,25259.3112215924,24138.6426959971,24523.7475529289,23479.8753578639,23160.0413173019,23900.8114285853,25084.906115407,24784.93711989,24668.50593293,23355.064677134,13700.9974345187,25405.5416832125,22543.0947584559,21919.1987382255,15107.28570495,21738.9241761598,21888.9763523496,20849.1985476218,21174.1650697292,20762.5258799885,15620.7793917492,21000.2510696128,21256.3282541781,20984.5657369284,18190.4708442076,16890.7523841498,14844.0897511488,14517.0920963226,16657.5531278626,17697.9034419431,17596.8055361732,16253.5646519317,15909.2401264266,15289.3039070401,14613.759172945,16871.9809804826,8415.70777976105,17948.5212459709,19371.4239212793,18225.5830184284,16913.9805481676,20469.1695531437,17419.6405144592,18566.4474926817,18148.761495877,19823.9983723093,22029.3304388362,19800.2182370842,18959.2681118233,19164.4038282482,22363.1882519022,19493.7651511765,20003.2218896305,20839.9296093083,22711.0939564093,19879.7536250608,19761.2009389972,21046.3788957108,21837.7663234057,23545.0027413558,22676.9002569518,8526.6598603064,24328.7354009097,25186.8634506357,26422.4065866057,26511.0706061694,25422.4166875044,27042.9481998439,29675.4900316351,30262.2637056953,30638.7210508654,32137.5045226244,33236.5084596802,32746.6620168414,9981.81260641364,33022.3729513766,33508.2213079959,34690.5843285033,36324.7928163618,34529.4676572213,35115.5319158763,30601.9934250728,30835.3620179777,28377.8658604345,11596.2670064792,28331.1640503601,29637.749704557,29252.3309812424,28907.7269996186,27924.5114381789,27143.3370232668,28054.1680926507,28695.5876430932,25572.1276446255,24683.9610962273,23437.7615107239,24703.5545104329,25045.5311249839,23967.080774153,2143.72686097054,6611.28182787784,4141.60140312046,5033.63323976312,8477.46407533589,6641.67507200915,5406.01112612322,10091.9898636991,9623.50912726395,10588.3847315224,13705.6224541009,14356.4597964374,14417.2223185329,13311.5156658817,14677.7037336251,6141.80375848025,5957.3652419868,6727.88421152202,27477.3210001997,0,8109.6071735529,10319.7912160656,12008.058894118,9191.6761852546,7366.12210404292,1513.12375988514,10022.4376599319,20417.3925176652,23144.9528863604,20865.4627338905,23844.2090578523,21451.4809107897,21808.5960055274,25879.8099375866,22023.1154430503,29322.1129815675
"TX-EA_LA-3",26429.8677119512,28761.3661996835,27104.795988914,26309.4001959331,18328.3024766414,26963.3347083696,28101.9692369202,17863.4202308495,24377.8200540789,23391.1419928,24146.6857895778,23123.6837089607,23165.5152809375,24064.4441787536,25073.509380536,25327.4623527551,24933.5175665711,23881.8933761842,17393.090379667,24995.3880442895,22890.7795187363,21411.4793421967,19337.5194137002,21416.6073628714,22486.5238702495,21672.6569250087,21861.6738979701,21309.2388415457,19651.100733549,21457.9875343158,21633.4743079156,20957.9052052941,19829.0620639851,20591.8818834908,15271.9358678395,13863.878257091,20063.1279181673,16137.2293272226,15270.6333491367,14382.0657145626,14013.9746269878,13642.4835264858,12256.4038271247,14126.6529092286,13658.4905317546,20509.0694920206,16059.5870074821,15029.3312009789,13507.2232983726,23766.0973579937,11993.855585072,13237.1652194287,13397.2795072037,15944.287746745,24744.795536533,15460.8921201678,14218.968812432,14359.5973877794,24941.166108832,14619.3298828529,15309.8463149433,16616.2743413539,25091.4646440759,14614.3789895028,14164.8467718945,15709.9414457769,23397.3471290966,18864.3040437474,24449.9467033176,12227.7260806069,27331.7970218255,28316.1336253134,29965.3797950881,29271.6773663544,27742.4364734822,29230.3854387639,32292.8692417896,33187.3100991181,33039.9075378561,35097.4631177758,36433.2364775321,35929.4025033475,13295.1693903762,36139.5509969083,36620.3078144684,37709.1430741164,38801.6695495799,36186.3630548823,35771.1970597945,31231.9075182979,32452.7974622506,30578.1639567146,15035.6810555923,29999.5168509651,30537.1688804077,30018.6117293448,29787.6930334356,29269.5434620758,28658.9879249464,28977.3484708978,29396.8445712848,27156.5522759593,26487.571867111,25010.964284104,26153.2469881182,26223.9261307739,25192.6169503199,7102.77031361072,5322.79971052238,11219.0531548024,3784.69297187522,4845.33396965195,7161.95400534049,13004.0761351524,5749.16584022875,5245.76671569693,4862.06750429213,5846.9082019571,6391.62107729637,6678.9697545576,6941.28306992492,8101.0651881774,12833.9579411565,12224.2930676031,12575.1342628676,19466.7351216822,8109.6071735529,0,2333.53691269656,4195.78246806493,3763.91374012331,5782.5500741235,9621.59631043901,2644.76015845152,13883.6484753922,16254.6440987411,14407.2247200246,18419.7986904953,15003.8572299212,15500.9223771807,18167.3931822933,15550.8357973337,21271.8681531486
"TX-EA_LA-4",27850.2096379519,30028.6818710893,28447.8334843191,27670.1018910593,20515.8618987352,28213.4921569683,29299.2497464985,20014.9340184892,25430.4144944868,24495.9862243956,25331.3902434455,24331.6286855508,24459.8653608893,25380.6113687702,26332.1930894066,26711.386560411,26259.5864090254,25284.2829863876,19466.8912266595,26157.868918815,24269.3722166365,22616.0389359155,21452.7343739887,22666.4281384835,23928.2443522492,23178.158264678,23334.4179856079,22761.7971881342,21737.7026682245,22887.9803665102,23042.0453807537,22287.8154216468,21533.482923453,22623.1790884315,16858.7526273742,15270.8197509264,22058.882597036,17220.134909992,16171.4969076668,15453.3855840183,15096.2769840919,14811.1582710338,13304.0554900809,14952.463588284,15934.4942891688,22365.7733213977,16615.8162831695,15667.3355847284,14148.5877088733,25701.4967061683,11910.4183495094,13130.1362999273,13535.5247039352,16306.2560245437,26572.470074847,15669.7640649758,14321.3583544401,14428.6353591353,26742.3390279037,14647.5131020657,15384.0084758804,16825.2405382487,26855.1384795951,14472.7343068832,13889.3426863272,15493.4819149118,25026.0317998779,18824.9973014993,26106.1562389163,14406.8560535584,29184.3776022767,30182.4149197491,31889.886080708,31064.8129926266,29467.0280603047,30915.6156215123,34036.7144763819,34982.9049437827,34736.8886151305,36888.2941932889,38260.6939069545,37756.8345271687,15406.0247033264,37953.9107433645,38431.304698633,39497.3988880367,40479.5125101876,37709.4571805358,37072.4307366566,32565.938527686,33994.629082387,32254.3251402126,17120.7280826382,31573.2145286839,31939.4875296654,31396.0644665688,31193.2053069845,30782.2276915123,30213.9561203292,30401.0928433919,30766.058933529,28741.9116151497,28124.845907064,26620.0114960622,27722.6107525652,27735.4603754918,26727.5831122337,9423.67293346497,7388.50185392678,13546.0677125279,6111.13428855991,6446.62623906246,9258.26524205246,15316.5501148677,6883.52913361772,6480.46660404074,5554.35065072967,4444.96047795798,4758.02130089471,5368.22308696513,6808.04105430471,7683.44765116186,15167.2057698821,14553.5447606749,14891.1129215309,17528.1360977619,10319.7912160656,2333.53691269656,0,1885.86368135959,3472.20424139298,6509.63045720862,11822.7708665639,2901.87958637605,13129.3071120848,15219.3493633294,13677.091244068,18080.1410160404,14259.6064257806,14817.0860553009,16531.7691844592,14775.9405322674,19271.8141260971
